Student_ID,Name,Age,Gender,City,Course,Study_Hours,Attendance,Assignments_Completed,Midterm_Score,Final_Score,Projects,Internship,Backlogs,Placement
6496,Rohan,21,Male,Solan,MCA,4.7,82,8,51,52,2,Yes,2,No
6497,Kavya,19,Female,Chennai,B.Tech,6.8,86,14,70,69,4,Yes,0,No
6498,Priya,21,Female,Noida,BCA,9.0,91,17,78,80,4,No,0,Yes
6499,Diya,21,Female,Ahmedabad,BCA,4.8,79,10,55,53,3,No,1,No
6500,Aadhya,22,Female,Ahmedabad,BCA,8.0,83,17,70,73,5,No,0,No
6501,Ayaan,20,Male,Solan,B.Tech,5.8,74,13,57,53,3,No,4,No
6502,Ayaan,22,Male,Shimla,M.Tech,5.9,81,11,58,57,1,Yes,1,No
6503,Arjun,18,Male,Solan,B.Tech,4.7,76,8,50,46,2,No,2,No
6504,Ishaan,20,Male,Pune,B.Sc,5.4,85,8,65,54,3,No,1,No
6505,Ayaan,18,Male,Hyderabad,B.Sc,7.5,82,16,65,71,4,Yes,0,Yes
6506,Shaurya,20,Male,Noida,B.Tech,7.7,88,14,76,71,4,Yes,1,No
6507,Arjun,23,Male,Mumbai,M.Tech,6.9,86,12,72,71,5,No,0,Yes
6508,Dhruv,21,Male,Delhi,BCA,5.7,81,9,64,60,2,Yes,0,Yes
6509,Aditya,22,Male,Shimla,B.Sc,4.8,80,7,56,48,1,No,3,No
6510,Krishna,22,Male,Pune,B.Sc,6.6,81,15,61,57,1,Yes,1,No
6511,Shaurya,18,Male,Delhi,BCA,6.0,83,12,57,56,3,No,1,No
6512,Meera,19,Female,Shimla,B.Tech,6.8,85,10,63,63,3,No,0,No
6513,Aadhya,22,Female,Gurugram,B.Sc,6.0,84,9,59,55,2,No,0,No
6514,Sanya,19,Female,Bangalore,BCA,6.1,80,11,64,55,3,No,1,No
6515,Reyansh,18,Male,Bangalore,B.Tech,6.7,80,11,60,62,3,Yes,0,No
6516,Anika,19,Female,Delhi,B.Sc,7.0,83,12,67,56,3,No,1,No
6517,Aadhya,20,Female,Pune,B.Sc,8.3,86,17,76,76,2,Yes,0,Yes
6518,Sanya,20,Female,Gurugram,BCA,6.0,79,12,60,60,3,No,1,No
6519,Vansh,18,Male,Solan,B.Tech,7.3,85,11,69,61,4,No,0,No
6520,Diya,19,Female,Bangalore,BCA,9.2,89,15,87,85,4,Yes,0,Yes
6521,Meera,19,Female,Delhi,B.Tech,7.4,86,14,73,69,3,No,0,No
6522,Meera,18,Female,Pune,BCA,8.2,85,16,78,76,4,Yes,0,Yes
6523,Simran,25,Female,Shimla,MCA,5.6,79,9,58,57,3,Yes,0,No
6524,Shaurya,21,Male,Chandigarh,B.Tech,5.4,77,10,61,51,1,No,2,No
6525,Diya,22,Female,Ahmedabad,B.Tech,6.3,82,11,66,61,2,No,0,No
6526,Ishaan,21,Male,Chennai,B.Sc,6.4,84,14,66,62,3,No,0,No
6527,Anika,19,Female,Noida,B.Tech,8.1,87,16,74,67,3,Yes,0,Yes
6528,Vansh,21,Male,Shimla,B.Tech,5.4,77,9,59,56,3,No,1,No
6529,Dhruv,21,Male,Kolkata,B.Sc,6.4,80,9,72,70,2,Yes,0,Yes
6530,Vansh,19,Male,Solan,B.Sc,8.1,91,13,79,78,5,Yes,0,Yes
6531,Riya,20,Female,Ahmedabad,B.Sc,6.8,88,8,76,70,5,Yes,0,Yes
6532,Aarav,21,Male,Solan,B.Sc,6.5,81,12,57,60,3,Yes,1,No
6533,Sanya,18,Female,Jaipur,BCA,6.9,84,13,68,63,2,Yes,1,No
6534,Kavya,25,Female,Pune,MCA,4.8,72,10,56,48,2,No,1,No
6535,Shaurya,19,Male,Chandigarh,B.Tech,4.8,76,8,56,52,3,No,1,No
6536,Shaurya,19,Male,Noida,B.Tech,4.1,70,9,51,46,2,No,2,No
6537,Rahul,21,Male,Delhi,B.Tech,6.8,82,15,65,64,3,No,0,No
6538,Aadhya,20,Female,Ahmedabad,B.Tech,7.9,91,13,81,74,4,Yes,0,Yes
6539,Neha,20,Female,Chennai,B.Tech,7.6,82,15,64,60,4,No,0,No
6540,Vansh,22,Male,Noida,BCA,8.2,86,15,75,71,4,No,0,Yes
6541,Aarav,22,Male,Mumbai,BCA,8.7,88,15,79,75,4,No,0,No
6542,Meera,20,Female,Chandigarh,B.Tech,6.7,78,14,62,55,4,Yes,0,Yes
6543,Tara,20,Female,Chennai,B.Sc,6.4,85,10,66,63,3,Yes,1,No
6544,Neha,20,Female,Delhi,B.Sc,8.7,91,13,72,70,5,Yes,0,Yes
6545,Anika,21,Female,Delhi,B.Tech,5.4,84,9,55,48,2,No,3,No
6546,Dhruv,18,Male,Jaipur,B.Tech,4.7,73,8,58,50,2,No,4,No
6547,Krishna,22,Male,Noida,B.Tech,6.0,76,8,61,55,5,No,0,No
6548,Krishna,19,Male,Jaipur,B.Tech,5.8,83,11,61,52,3,Yes,2,No
6549,Reyansh,20,Male,Mumbai,B.Sc,6.6,82,11,70,61,4,No,0,No
6550,Vansh,20,Male,Jaipur,B.Tech,5.2,77,7,62,57,1,No,1,No
6551,Ishaan,18,Male,Chennai,B.Tech,7.1,89,14,78,71,3,No,0,No
6552,Shaurya,20,Male,Noida,B.Tech,5.6,80,9,52,46,2,No,4,No
6553,Neha,25,Female,Gurugram,MCA,8.3,92,17,84,84,5,Yes,0,Yes
6554,Priya,20,Female,Mumbai,B.Tech,4.7,75,9,49,44,2,No,3,No
6555,Riya,18,Female,Noida,B.Sc,6.3,80,11,65,63,2,No,0,No
6556,Isha,21,Female,Chennai,B.Tech,6.0,80,12,64,59,3,No,0,No
6557,Arjun,22,Male,Solan,B.Sc,6.8,86,13,75,69,2,No,0,Yes
6558,Priya,24,Female,Delhi,MCA,7.9,88,14,77,74,4,Yes,0,Yes
6559,Rohan,19,Male,Kolkata,BCA,6.9,86,13,70,62,3,No,0,No
6560,Meera,21,Female,Shimla,MCA,6.3,74,12,58,64,3,No,1,No
6561,Rahul,19,Male,Hyderabad,B.Sc,7.5,81,12,63,62,3,Yes,0,No
6562,Priya,19,Female,Gurugram,B.Sc,7.8,81,18,68,71,5,Yes,0,Yes
6563,Aditya,19,Male,Chennai,B.Sc,6.9,83,13,73,66,3,No,0,Yes
6564,Shaurya,19,Male,Mumbai,B.Tech,7.1,81,13,68,62,2,Yes,0,Yes
6565,Priya,18,Female,Delhi,BCA,7.5,91,11,81,79,3,Yes,0,Yes
6566,Kabir,24,Male,Bangalore,M.Tech,4.0,74,7,47,47,1,No,1,No
6567,Neha,20,Female,Chennai,B.Tech,6.0,82,11,66,62,2,No,0,Yes
6568,Priya,22,Female,Jaipur,M.Tech,7.1,82,11,69,69,4,No,0,No
6569,Simran,20,Female,Shimla,BCA,6.1,78,9,67,58,2,No,2,No
6570,Kavya,20,Female,Delhi,BCA,6.1,86,10,64,62,3,Yes,1,No
6571,Simran,19,Female,Delhi,B.Sc,7.1,90,12,71,69,4,No,0,No
6572,Rohan,25,Male,Bangalore,MCA,7.1,86,13,75,71,5,No,1,No
6573,Isha,20,Female,Mumbai,BCA,7.2,79,13,59,66,3,No,0,Yes
6574,Neha,22,Female,Solan,B.Tech,5.3,77,10,57,46,4,No,3,No
6575,Anika,21,Female,Mumbai,B.Sc,4.4,76,9,46,42,2,Yes,1,Yes
6576,Krishna,23,Male,Kolkata,M.Tech,7.7,86,15,73,75,4,Yes,0,Yes
6577,Simran,18,Female,Mumbai,B.Sc,5.4,73,10,55,49,2,No,1,No
6578,Anika,21,Female,Solan,B.Tech,5.3,84,10,63,58,3,No,0,No
6579,Aadhya,21,Female,Shimla,B.Tech,5.1,75,10,57,51,2,No,1,No
6580,Kabir,25,Male,Chennai,MCA,8.2,85,15,74,73,4,Yes,0,Yes
6581,Ayaan,19,Male,Delhi,B.Tech,6.8,84,11,64,59,4,Yes,1,No
6582,Krishna,18,Male,Hyderabad,BCA,7.0,88,12,71,74,4,Yes,0,No
6583,Riya,18,Female,Kolkata,B.Tech,7.5,88,14,78,70,4,No,0,Yes
6584,Riya,22,Female,Chandigarh,B.Tech,6.4,78,12,59,57,2,Yes,0,Yes
6585,Reyansh,22,Male,Hyderabad,B.Tech,8.0,84,15,68,68,4,No,0,No
6586,Ishaan,21,Male,Jaipur,B.Tech,4.7,70,8,44,46,1,No,3,No
6587,Ayaan,22,Male,Shimla,B.Sc,4.9,76,8,49,47,4,No,2,No
6588,Vansh,19,Male,Chennai,B.Tech,4.8,75,8,54,44,3,No,1,No
6589,Ananya,21,Female,Noida,B.Tech,7.1,86,12,64,61,4,No,1,No
6590,Ananya,21,Female,Noida,BCA,7.3,83,14,68,60,4,No,0,No
6591,Krishna,24,Male,Kolkata,MCA,5.8,83,8,64,59,2,No,0,No
6592,Isha,18,Female,Solan,B.Sc,6.2,84,14,56,61,2,No,2,No
6593,Reyansh,18,Male,Mumbai,B.Tech,8.4,87,18,81,77,4,Yes,0,Yes
6594,Meera,21,Female,Jaipur,B.Tech,5.5,80,10,65,59,2,No,2,No
6595,Vansh,19,Male,Noida,BCA,6.9,88,13,77,74,2,Yes,0,Yes
6596,Arjun,23,Male,Shimla,MCA,5.5,76,11,64,56,2,No,1,Yes
6597,Aarav,21,Male,Gurugram,B.Tech,8.1,88,13,85,83,4,No,0,Yes
6598,Tara,22,Female,Mumbai,B.Tech,7.4,85,14,72,75,3,No,0,Yes
6599,Diya,20,Female,Bangalore,B.Sc,4.4,74,10,55,43,3,No,2,No
6600,Sanya,18,Female,Delhi,B.Sc,6.1,84,8,63,63,3,No,2,No
6601,Ayaan,18,Male,Jaipur,BCA,3.4,75,5,50,40,3,No,2,No
6602,Ayaan,20,Male,Kolkata,B.Tech,7.9,89,15,76,71,5,No,1,Yes
6603,Arjun,22,Male,Pune,B.Tech,9.6,95,17,79,84,4,Yes,0,Yes
6604,Kavya,18,Female,Noida,B.Tech,3.2,70,5,40,40,1,No,1,No
6605,Reyansh,18,Male,Noida,B.Tech,4.4,76,7,60,50,1,No,1,No
6606,Tara,24,Female,Kolkata,M.Tech,6.8,80,11,67,71,3,No,1,Yes
6607,Sanya,19,Female,Mumbai,B.Tech,6.5,90,11,74,66,4,Yes,0,Yes
6608,Meera,22,Female,Chennai,B.Sc,5.9,85,9,61,61,2,No,1,No
6609,Aarav,21,Male,Delhi,BCA,3.9,77,9,47,41,2,No,2,No
6610,Kabir,19,Male,Pune,B.Tech,7.0,86,13,69,67,3,Yes,0,No
6611,Vivaan,21,Male,Shimla,MCA,7.8,89,14,78,76,3,Yes,0,Yes
6612,Meera,19,Female,Hyderabad,B.Sc,10.0,90,19,92,90,5,Yes,0,Yes
6613,Kavya,21,Female,Jaipur,M.Tech,8.5,86,19,78,72,5,Yes,0,Yes
6614,Ishaan,21,Male,Chandigarh,B.Tech,4.6,73,7,55,50,3,No,1,No
6615,Arjun,18,Male,Pune,B.Tech,6.5,83,9,65,60,1,Yes,1,Yes
6616,Simran,19,Female,Pune,B.Tech,7.4,85,13,77,71,4,Yes,0,Yes
6617,Isha,21,Female,Chennai,B.Tech,5.5,82,7,66,61,3,Yes,1,No
6618,Vansh,19,Male,Hyderabad,BCA,7.7,84,13,69,70,3,No,0,No
6619,Diya,22,Female,Kolkata,MCA,7.6,90,15,76,70,3,Yes,0,Yes
6620,Arjun,20,Male,Chennai,B.Tech,8.4,87,17,73,74,4,Yes,0,Yes
6621,Ayaan,21,Male,Shimla,MCA,7.7,86,12,76,73,4,No,0,Yes
6622,Ananya,18,Female,Gurugram,BCA,6.9,87,11,68,62,3,No,0,No
6623,Anika,19,Female,Hyderabad,B.Sc,5.5,81,10,57,51,4,No,3,No
6624,Riya,18,Female,Noida,B.Tech,4.6,72,9,44,40,2,No,3,No
6625,Krishna,22,Male,Gurugram,B.Tech,6.8,87,13,73,68,3,No,0,No
6626,Kavya,21,Female,Delhi,MCA,5.9,81,13,63,58,3,Yes,2,No
6627,Arjun,21,Male,Pune,B.Tech,6.0,75,12,61,58,3,No,0,No
6628,Vivaan,18,Male,Hyderabad,B.Sc,8.2,86,15,79,73,4,No,0,Yes
6629,Sanya,22,Female,Ahmedabad,BCA,8.6,89,17,76,75,5,No,0,Yes
6630,Aarav,22,Male,Gurugram,MCA,4.6,73,8,49,45,2,No,1,No
6631,Priya,18,Female,Bangalore,B.Sc,6.2,86,12,68,63,3,No,0,No
6632,Aadhya,21,Female,Chennai,B.Tech,5.9,80,10,66,65,2,No,1,No
6633,Kabir,22,Male,Delhi,BCA,7.0,86,13,72,71,4,Yes,0,Yes
6634,Arjun,20,Male,Kolkata,B.Tech,3.1,71,5,50,41,1,No,2,No
6635,Ishaan,19,Male,Hyderabad,BCA,4.3,77,9,55,43,1,No,2,No
6636,Aarav,19,Male,Jaipur,B.Tech,6.3,87,10,68,61,3,No,0,Yes
6637,Riya,19,Female,Hyderabad,BCA,7.7,89,13,77,76,4,Yes,0,Yes
6638,Aadhya,22,Female,Shimla,B.Tech,6.6,88,8,67,63,4,Yes,2,Yes
6639,Rohan,21,Male,Solan,M.Tech,7.5,88,12,68,63,4,No,0,No
6640,Dhruv,18,Male,Jaipur,BCA,6.8,84,11,68,64,4,No,1,No
6641,Anika,21,Female,Mumbai,MCA,8.4,90,15,81,77,4,Yes,0,Yes
6642,Anika,18,Female,Bangalore,B.Tech,8.7,83,14,73,78,5,Yes,0,Yes
6643,Aarav,19,Male,Hyderabad,B.Sc,5.4,78,9,53,49,2,No,3,No
6644,Arjun,20,Male,Mumbai,B.Tech,7.8,87,13,71,71,3,No,0,Yes
6645,Sanya,19,Female,Ahmedabad,BCA,7.3,87,10,77,74,3,Yes,0,Yes
6646,Rahul,23,Male,Chennai,MCA,10.0,95,18,90,85,5,No,0,Yes
6647,Krishna,23,Male,Jaipur,M.Tech,5.3,80,9,58,51,2,No,1,No
6648,Simran,18,Female,Solan,B.Tech,6.3,78,11,59,56,3,Yes,0,No
6649,Neha,24,Female,Ahmedabad,M.Tech,5.0,73,10,55,51,2,No,2,No
6650,Aadhya,22,Female,Hyderabad,B.Sc,5.0,74,9,55,49,3,No,3,No
6651,Priya,24,Female,Chandigarh,M.Tech,7.1,90,12,73,65,3,Yes,0,Yes
6652,Neha,20,Female,Mumbai,BCA,6.8,80,14,76,66,3,Yes,0,No
6653,Krishna,24,Male,Shimla,M.Tech,7.3,83,13,72,72,2,No,0,Yes
6654,Aditya,23,Male,Jaipur,MCA,7.3,86,12,68,73,3,Yes,1,Yes
6655,Kabir,19,Male,Delhi,B.Tech,6.1,77,12,56,56,1,No,2,No
6656,Vivaan,19,Male,Hyderabad,B.Tech,6.1,79,10,60,61,4,No,1,No
6657,Sanya,18,Female,Chandigarh,B.Tech,5.0,80,11,55,52,2,No,4,No
6658,Simran,22,Female,Noida,BCA,5.4,78,10,62,58,4,No,2,No
6659,Anushka,22,Female,Delhi,MCA,6.4,87,14,64,63,4,No,0,No
6660,Ananya,22,Female,Mumbai,B.Sc,6.8,79,12,62,63,4,Yes,1,No
6661,Vansh,18,Male,Hyderabad,B.Sc,7.6,86,15,75,73,3,No,0,Yes
6662,Vansh,22,Male,Chennai,BCA,7.4,85,11,69,68,3,No,0,Yes
6663,Tara,19,Female,Pune,B.Tech,8.8,91,18,83,79,5,No,0,Yes
6664,Tara,19,Female,Delhi,B.Tech,5.0,74,10,51,50,3,No,4,No
6665,Simran,21,Female,Kolkata,B.Sc,6.2,80,10,61,59,2,No,0,No
6666,Neha,21,Female,Jaipur,B.Tech,5.2,81,11,56,49,2,No,1,No
6667,Ananya,21,Female,Delhi,B.Tech,8.4,89,13,79,80,5,Yes,0,Yes
6668,Sanya,22,Female,Hyderabad,BCA,5.7,77,10,59,58,3,Yes,0,No
6669,Kabir,19,Male,Delhi,B.Tech,8.2,95,13,74,74,4,No,0,No
6670,Riya,18,Female,Mumbai,B.Tech,8.7,91,17,75,79,5,Yes,0,Yes
6671,Sanya,20,Female,Mumbai,B.Tech,7.1,87,15,69,68,2,Yes,0,Yes
6672,Dhruv,22,Male,Bangalore,M.Tech,6.9,86,12,63,61,3,No,0,No
6673,Meera,21,Female,Delhi,B.Tech,6.6,83,10,65,57,3,No,1,No
6674,Rohan,24,Male,Shimla,MCA,6.0,79,9,63,53,2,No,3,No
6675,Sanya,22,Female,Pune,B.Tech,5.8,81,11,57,58,3,No,0,No
6676,Arjun,24,Male,Noida,MCA,6.3,80,11,67,62,3,Yes,1,Yes
6677,Riya,22,Female,Noida,BCA,9.2,93,16,89,84,5,No,0,Yes
6678,Kabir,21,Male,Ahmedabad,MCA,4.9,77,8,60,51,1,No,1,No
6679,Neha,24,Female,Kolkata,MCA,6.8,87,15,71,67,4,No,0,Yes
6680,Rohan,22,Male,Hyderabad,BCA,7.6,83,13,73,73,4,Yes,0,Yes
6681,Rohan,24,Male,Chandigarh,MCA,6.1,84,10,65,58,1,Yes,1,No
6682,Rohan,22,Male,Shimla,BCA,7.1,87,15,72,68,2,No,0,No
6683,Anushka,19,Female,Solan,B.Sc,4.2,74,7,48,51,1,No,2,No
6684,Shaurya,22,Male,Solan,BCA,8.5,92,16,79,83,5,Yes,0,Yes
6685,Ayaan,23,Male,Mumbai,MCA,8.2,90,13,78,69,3,No,1,No
6686,Tara,21,Female,Noida,MCA,6.4,84,12,68,58,2,No,0,No
6687,Dhruv,19,Male,Solan,B.Tech,5.2,80,10,52,55,3,No,2,No
6688,Anika,18,Female,Hyderabad,BCA,7.7,87,12,74,74,4,No,0,No
6689,Dhruv,22,Male,Delhi,MCA,4.8,75,8,58,52,2,Yes,4,No
6690,Tara,21,Female,Pune,B.Sc,5.0,76,8,53,51,3,No,1,No
6691,Arjun,25,Male,Gurugram,M.Tech,6.4,82,11,64,60,3,No,0,Yes
6692,Vivaan,21,Male,Solan,B.Tech,8.8,93,18,74,73,4,Yes,1,Yes
6693,Riya,18,Female,Bangalore,BCA,7.5,88,14,73,72,3,No,0,Yes
6694,Sanya,18,Female,Gurugram,BCA,5.5,82,13,54,51,3,No,1,No
6695,Kavya,19,Female,Kolkata,B.Tech,4.0,77,9,49,46,2,No,3,No
6696,Rohan,18,Male,Chandigarh,BCA,6.6,82,14,66,61,2,No,1,No
6697,Aditya,22,Male,Delhi,BCA,6.9,90,15,68,67,4,Yes,0,Yes
6698,Krishna,18,Male,Jaipur,B.Tech,6.4,82,13,64,62,3,Yes,0,Yes
6699,Kavya,21,Female,Mumbai,B.Tech,9.2,91,19,84,79,5,Yes,0,Yes
6700,Arjun,22,Male,Mumbai,B.Tech,6.3,83,12,65,65,3,No,0,Yes
6701,Kabir,18,Male,Hyderabad,B.Sc,3.1,72,7,45,40,1,No,2,No
6702,Ishaan,20,Male,Noida,BCA,5.9,78,12,53,56,4,No,0,No
6703,Aadhya,20,Female,Shimla,B.Tech,7.2,85,12,69,68,3,No,0,No
6704,Dhruv,21,Male,Solan,BCA,7.1,84,14,60,63,4,No,0,Yes
6705,Aadhya,19,Female,Delhi,B.Tech,6.2,82,13,62,57,3,Yes,0,Yes
6706,Vansh,22,Male,Chennai,M.Tech,6.0,83,10,71,62,2,No,1,No
6707,Anushka,18,Female,Chandigarh,B.Tech,3.5,71,5,50,42,2,No,4,No
6708,Rahul,25,Male,Chennai,MCA,6.6,85,11,61,56,2,Yes,0,No
6709,Aadhya,19,Female,Jaipur,BCA,6.0,77,13,59,58,3,No,0,Yes
6710,Riya,23,Female,Bangalore,MCA,6.9,87,12,69,64,3,Yes,1,No
6711,Ayaan,19,Male,Chandigarh,B.Tech,7.2,84,11,72,62,2,No,1,No
6712,Isha,20,Female,Gurugram,B.Tech,8.4,88,14,81,84,5,Yes,0,Yes
6713,Rahul,22,Male,Ahmedabad,MCA,5.1,79,8,64,57,3,No,2,Yes
6714,Isha,21,Female,Pune,B.Tech,4.6,77,7,50,47,3,Yes,1,No
6715,Anika,22,Female,Chennai,B.Sc,5.6,79,8,60,54,2,No,3,No
6716,Shaurya,18,Male,Bangalore,B.Tech,5.4,76,11,50,50,3,Yes,1,No
6717,Dhruv,20,Male,Solan,B.Sc,5.3,77,9,59,56,2,Yes,2,Yes
6718,Vivaan,22,Male,Jaipur,MCA,8.7,91,16,82,75,5,Yes,0,Yes
6719,Shaurya,21,Male,Jaipur,M.Tech,6.7,85,9,68,66,3,Yes,0,No
6720,Vivaan,20,Male,Chandigarh,BCA,9.5,91,19,87,82,4,No,0,Yes
6721,Rohan,20,Male,Jaipur,BCA,6.5,81,12,61,55,3,No,0,No
6722,Aarav,24,Male,Hyderabad,M.Tech,4.7,77,9,49,43,1,No,1,No
6723,Neha,22,Female,Kolkata,MCA,5.3,78,12,54,57,2,No,1,No
6724,Arjun,18,Male,Noida,B.Tech,8.0,88,15,77,77,4,No,0,No
6725,Arjun,19,Male,Ahmedabad,BCA,4.8,69,12,57,51,5,Yes,2,Yes
6726,Meera,19,Female,Noida,B.Tech,7.3,85,10,67,71,2,No,0,No
6727,Vivaan,25,Male,Hyderabad,M.Tech,6.0,84,10,61,55,2,No,1,No
6728,Rohan,20,Male,Chandigarh,B.Tech,5.1,76,6,56,48,2,No,3,No
6729,Aditya,20,Male,Chennai,BCA,8.6,92,16,94,84,3,Yes,0,Yes
6730,Kavya,22,Female,Jaipur,B.Sc,5.6,76,10,57,59,4,No,0,No
6731,Anika,25,Female,Jaipur,M.Tech,5.3,74,8,60,57,2,No,0,No
6732,Ayaan,22,Male,Ahmedabad,MCA,6.4,84,15,65,59,3,No,0,No
6733,Riya,20,Female,Pune,B.Tech,5.7,80,10,58,53,3,No,3,No
6734,Aadhya,18,Female,Jaipur,BCA,9.8,93,14,81,84,4,Yes,0,Yes
6735,Sanya,24,Female,Delhi,M.Tech,8.1,91,16,76,71,4,No,0,No
6736,Priya,22,Female,Chandigarh,B.Sc,5.6,79,11,63,57,2,Yes,2,No
6737,Simran,18,Female,Bangalore,B.Sc,5.8,78,10,57,52,4,No,1,No
6738,Aditya,18,Male,Ahmedabad,B.Sc,3.5,70,7,46,40,2,No,4,No
6739,Vivaan,19,Male,Pune,B.Tech,6.7,81,11,62,63,4,No,0,Yes
6740,Ayaan,22,Male,Pune,B.Sc,5.4,80,9,57,58,3,No,0,Yes
6741,Diya,18,Female,Chennai,B.Tech,6.6,82,12,60,54,1,Yes,2,No
6742,Kavya,21,Female,Bangalore,BCA,3.6,76,8,58,49,1,No,2,No
6743,Riya,21,Female,Noida,MCA,6.5,74,11,63,63,4,No,1,No
6744,Riya,21,Female,Ahmedabad,B.Tech,9.0,94,15,81,79,4,No,0,Yes
6745,Vivaan,21,Male,Ahmedabad,BCA,6.6,84,12,72,65,2,Yes,0,Yes
6746,Neha,21,Female,Ahmedabad,B.Tech,5.3,78,6,57,51,2,No,1,No
6747,Neha,22,Female,Chennai,B.Tech,6.5,79,11,66,57,3,No,2,No
6748,Priya,24,Female,Shimla,MCA,6.4,77,9,69,66,4,No,0,No
6749,Aadhya,22,Female,Solan,B.Sc,9.8,97,16,94,88,4,Yes,0,Yes
6750,Neha,18,Female,Kolkata,B.Tech,6.0,82,9,58,51,3,No,2,No
6751,Dhruv,21,Male,Delhi,BCA,4.7,77,9,54,50,3,Yes,2,No
6752,Isha,20,Female,Mumbai,BCA,6.5,82,11,70,66,3,No,0,Yes
6753,Kabir,18,Male,Solan,B.Tech,6.8,86,14,64,65,2,Yes,0,Yes
6754,Anika,20,Female,Solan,B.Sc,7.3,84,10,69,72,4,No,0,Yes
6755,Ananya,20,Female,Ahmedabad,BCA,7.6,86,13,71,69,4,Yes,0,No
6756,Shaurya,19,Male,Pune,B.Sc,9.4,92,17,86,84,4,No,0,Yes
6757,Anushka,22,Female,Jaipur,B.Tech,5.6,79,11,63,56,3,Yes,0,Yes
6758,Dhruv,19,Male,Hyderabad,B.Tech,5.5,83,13,65,57,2,No,1,Yes
6759,Kabir,22,Male,Bangalore,B.Tech,3.7,69,5,46,40,1,No,2,No
6760,Rahul,19,Male,Bangalore,B.Tech,7.5,80,12,65,64,4,No,1,No
6761,Aadhya,21,Female,Solan,MCA,5.2,74,12,54,48,2,Yes,3,No
6762,Tara,20,Female,Solan,B.Tech,7.8,89,13,70,66,3,No,0,Yes
6763,Diya,18,Female,Noida,B.Tech,5.8,80,11,58,60,3,No,0,No
6764,Rahul,25,Male,Chennai,M.Tech,9.1,87,15,83,86,5,No,0,Yes
6765,Isha,20,Female,Jaipur,B.Sc,4.3,75,6,46,40,2,No,1,No
6766,Priya,20,Female,Solan,B.Tech,8.0,87,13,73,73,3,No,0,Yes
6767,Dhruv,25,Male,Bangalore,M.Tech,7.9,89,17,79,75,5,Yes,0,Yes
6768,Ayaan,18,Male,Chandigarh,B.Tech,7.3,88,11,74,70,3,Yes,0,Yes
6769,Vivaan,20,Male,Gurugram,B.Sc,4.8,84,8,54,45,2,No,1,No
6770,Meera,18,Female,Solan,B.Tech,7.3,82,13,66,60,2,No,0,No
6771,Ananya,18,Female,Gurugram,B.Sc,6.7,78,13,71,66,3,No,0,Yes
6772,Riya,18,Female,Kolkata,BCA,3.8,75,9,50,42,3,No,2,No
6773,Aditya,20,Male,Chandigarh,B.Tech,8.8,94,16,78,76,3,No,0,No
6774,Riya,21,Female,Jaipur,B.Sc,6.0,77,6,61,57,2,No,1,No
6775,Shaurya,19,Male,Chennai,B.Sc,8.7,87,14,83,82,4,Yes,0,Yes
6776,Arjun,22,Male,Pune,B.Sc,6.4,83,10,62,62,3,No,0,Yes
6777,Riya,21,Female,Shimla,MCA,8.0,93,16,74,69,4,Yes,0,Yes
6778,Ayaan,20,Male,Solan,BCA,5.2,76,8,57,50,2,Yes,1,No
6779,Riya,22,Female,Jaipur,BCA,6.8,84,15,62,61,3,Yes,2,Yes
6780,Krishna,21,Male,Hyderabad,B.Sc,6.7,78,13,62,64,4,Yes,0,Yes
6781,Riya,21,Female,Pune,B.Sc,6.0,80,13,60,56,1,Yes,1,No
6782,Ayaan,20,Male,Hyderabad,BCA,5.2,78,13,47,47,3,No,1,No
6783,Aadhya,18,Female,Hyderabad,BCA,3.0,75,5,45,40,3,No,2,No
6784,Ayaan,21,Male,Mumbai,BCA,5.2,76,7,59,47,3,No,1,No
6785,Kabir,24,Male,Jaipur,M.Tech,7.6,89,14,81,82,3,Yes,0,Yes
6786,Kavya,21,Female,Jaipur,BCA,4.4,73,9,54,49,2,Yes,2,Yes
6787,Rohan,20,Male,Kolkata,B.Tech,4.7,77,7,50,43,1,No,3,No
6788,Neha,22,Female,Mumbai,BCA,4.3,81,8,52,40,1,No,2,No
6789,Meera,22,Female,Gurugram,MCA,6.8,89,14,77,74,3,Yes,0,Yes
6790,Krishna,23,Male,Shimla,MCA,5.2,84,11,61,52,3,Yes,3,No
6791,Reyansh,21,Male,Mumbai,MCA,8.3,90,14,82,75,4,No,0,Yes
6792,Meera,23,Female,Shimla,MCA,7.6,86,14,70,66,2,Yes,0,Yes
6793,Ananya,20,Female,Chandigarh,B.Tech,6.8,85,11,67,64,5,No,1,No
6794,Sanya,19,Female,Pune,BCA,7.0,86,10,69,68,4,No,0,No
6795,Vansh,19,Male,Gurugram,B.Sc,5.4,80,12,63,56,2,No,0,No
6796,Sanya,19,Female,Solan,B.Tech,5.4,77,7,56,49,2,No,2,No
6797,Shaurya,22,Male,Pune,BCA,7.6,84,14,74,78,3,Yes,0,Yes
6798,Simran,23,Female,Mumbai,MCA,7.9,86,14,74,71,3,Yes,0,Yes
6799,Meera,18,Female,Shimla,B.Sc,7.6,90,15,69,68,5,No,0,No
6800,Vivaan,22,Male,Bangalore,M.Tech,5.8,84,9,63,54,2,No,1,No
6801,Ayaan,22,Male,Ahmedabad,M.Tech,5.9,90,12,70,64,2,Yes,2,No
6802,Aarav,20,Male,Solan,B.Tech,5.1,79,9,57,55,2,No,0,No
